observation_date,DEXUSAL
2019-07-12,0.7007
2019-07-15,0.7036
2019-07-16,0.7020
2019-07-17,0.7021
2019-07-18,0.7043
2019-07-19,0.7042
2019-07-22,0.7042
2019-07-23,0.6999
2019-07-24,0.6978
2019-07-25,0.6954
2019-07-26,0.6908
2019-07-29,0.6908
2019-07-30,0.6872
2019-07-31,0.6888
2019-08-01,0.6858
2019-08-02,0.6806
2019-08-05,0.6780
2019-08-06,0.6770
2019-08-07,0.6754
2019-08-08,0.6812
2019-08-09,0.6796
2019-08-12,0.6756
2019-08-13,0.6798
2019-08-14,0.6742
2019-08-15,0.6784
2019-08-16,0.6782
2019-08-19,0.6772
2019-08-20,0.6777
2019-08-21,0.6792
2019-08-22,0.6764
2019-08-23,0.6749
2019-08-26,0.6782
2019-08-27,0.6758
2019-08-28,0.6746
2019-08-29,0.6734
2019-08-30,0.6730
2019-09-02,
2019-09-03,0.6758
2019-09-04,0.6796
2019-09-05,0.6820
2019-09-06,0.6856
2019-09-09,0.6874
2019-09-10,0.6868
2019-09-11,0.6858
2019-09-12,0.6871
2019-09-13,0.6886
2019-09-16,0.6865
2019-09-17,0.6858
2019-09-18,0.6844
2019-09-19,0.6795
2019-09-20,0.6770
2019-09-23,0.6772
2019-09-24,0.6793
2019-09-25,0.6750
2019-09-26,0.6754
2019-09-27,0.6764
2019-09-30,0.6746
2019-10-01,0.6703
2019-10-02,0.6698
2019-10-03,0.6751
2019-10-04,0.6764
2019-10-07,0.6742
2019-10-08,0.6727
2019-10-09,0.6730
2019-10-10,0.6770
2019-10-11,0.6804
2019-10-14,
2019-10-15,0.6757
2019-10-16,0.6755
2019-10-17,0.6826
2019-10-18,0.6846
2019-10-21,0.6867
2019-10-22,0.6863
2019-10-23,0.6847
2019-10-24,0.6817
2019-10-25,0.6829
2019-10-28,0.6839
2019-10-29,0.6862
2019-10-30,0.6872
2019-10-31,0.6888
2019-11-01,0.6914
2019-11-04,0.6898
2019-11-05,0.6892
2019-11-06,0.6881
2019-11-07,0.6895
2019-11-08,0.6854
2019-11-11,
2019-11-12,0.6846
2019-11-13,0.6831
2019-11-14,0.6780
2019-11-15,0.6810
2019-11-18,0.6820
2019-11-19,0.6826
2019-11-20,0.6797
2019-11-21,0.6793
2019-11-22,0.6784
2019-11-25,0.6770
2019-11-26,0.6787
2019-11-27,0.6780
2019-11-28,
2019-11-29,0.6762
2019-12-02,0.6819
2019-12-03,0.6841
2019-12-04,0.6851
2019-12-05,0.6834
2019-12-06,0.6836
2019-12-09,0.6832
2019-12-10,0.6814
2019-12-11,0.6864
2019-12-12,0.6896
2019-12-13,0.6871
2019-12-16,0.6887
2019-12-17,0.6847
2019-12-18,0.6854
2019-12-19,0.6887
2019-12-20,0.6902
2019-12-23,0.6917
2019-12-24,0.6923
2019-12-25,
2019-12-26,0.6939
2019-12-27,0.6978
2019-12-30,0.7004
2019-12-31,0.7030
2020-01-01,
2020-01-02,0.6982
2020-01-03,0.6963
2020-01-06,0.6932
2020-01-07,0.6861
2020-01-08,0.6870
2020-01-09,0.6856
2020-01-10,0.6903
2020-01-13,0.6911
2020-01-14,0.6905
2020-01-15,0.6911
2020-01-16,0.6895
2020-01-17,0.6877
2020-01-20,
2020-01-21,0.6853
2020-01-22,0.6836
2020-01-23,0.6834
2020-01-24,0.6824
2020-01-27,0.6757
2020-01-28,0.6753
2020-01-29,0.6744
2020-01-30,0.6715
2020-01-31,0.6699
2020-02-03,0.6688
2020-02-04,0.6732
2020-02-05,0.6748
2020-02-06,0.6738
2020-02-07,0.6679
2020-02-10,0.6674
2020-02-11,0.6712
2020-02-12,0.6746
2020-02-13,0.6729
2020-02-14,0.6719
2020-02-17,
2020-02-18,0.6693
2020-02-19,0.6673
2020-02-20,0.6618
2020-02-21,0.6632
2020-02-24,0.6612
2020-02-25,0.6597
2020-02-26,0.6556
2020-02-27,0.6582
2020-02-28,0.6495
2020-03-02,0.6524
2020-03-03,0.6617
2020-03-04,0.6609
2020-03-05,0.6600
2020-03-06,0.6634
2020-03-09,0.6654
2020-03-10,0.6470
2020-03-11,0.6512
2020-03-12,0.6280
2020-03-13,0.6161
2020-03-16,0.6132
2020-03-17,0.5976
2020-03-18,0.5820
2020-03-19,0.5859
2020-03-20,0.5841
2020-03-23,0.5755
2020-03-24,0.5927
2020-03-25,0.5957
2020-03-26,0.6054
2020-03-27,0.6126
2020-03-30,0.6145
2020-03-31,0.6139
2020-04-01,0.6107
2020-04-02,0.6047
2020-04-03,0.6001
2020-04-06,0.6096
2020-04-07,0.6187
2020-04-08,0.6223
2020-04-09,0.6309
2020-04-10,0.6349
2020-04-13,0.6380
2020-04-14,0.6419
2020-04-15,0.6328
2020-04-16,0.6301
2020-04-17,0.6357
2020-04-20,0.6387
2020-04-21,0.6279
2020-04-22,0.6320
2020-04-23,0.6388
2020-04-24,0.6377
2020-04-27,0.6460
2020-04-28,0.6499
2020-04-29,0.6536
2020-04-30,0.6523
2020-05-01,0.6424
2020-05-04,0.6412
2020-05-05,0.6458
2020-05-06,0.6414
2020-05-07,0.6500
2020-05-08,0.6543
2020-05-11,0.6472
2020-05-12,0.6509
2020-05-13,0.6463
2020-05-14,0.6422
2020-05-15,0.6410
2020-05-18,0.6513
2020-05-19,0.6567
2020-05-20,0.6601
2020-05-21,0.6562
2020-05-22,0.6528
2020-05-25,
2020-05-26,0.6644
2020-05-27,0.6590
2020-05-28,0.6664
2020-05-29,0.6642
2020-06-01,0.6785
2020-06-02,0.6872
2020-06-03,0.6948
2020-06-04,0.6944
2020-06-05,0.6983
2020-06-08,0.6995
2020-06-09,0.6964
2020-06-10,0.7004
2020-06-11,0.6889
2020-06-12,0.6854
2020-06-15,0.6851
2020-06-16,0.6886
2020-06-17,0.6897
2020-06-18,0.6847
2020-06-19,0.6856
2020-06-22,0.6904
2020-06-23,0.6955
2020-06-24,0.6875
2020-06-25,0.6868
2020-06-26,0.6861
2020-06-29,0.6851
2020-06-30,0.6893
2020-07-01,0.6917
2020-07-02,0.6921
2020-07-03,
2020-07-06,0.6973
2020-07-07,0.6972
2020-07-08,0.6967
2020-07-09,0.6958
2020-07-10,0.6959
2020-07-13,0.6983
2020-07-14,0.6970
2020-07-15,0.7003
2020-07-16,0.7008
2020-07-17,0.6994
2020-07-20,0.7009
2020-07-21,0.7111
2020-07-22,0.7147
2020-07-23,0.7136
2020-07-24,0.7094
2020-07-27,0.7134
2020-07-28,0.7161
2020-07-29,0.7168
2020-07-30,0.7139
2020-07-31,0.7159
2020-08-03,0.7107
2020-08-04,0.7150
2020-08-05,0.7216
2020-08-06,0.7228
2020-08-07,0.7163
2020-08-10,0.7162
2020-08-11,0.7155
2020-08-12,0.7167
2020-08-13,0.7160
2020-08-14,0.7168
2020-08-17,0.7211
2020-08-18,0.7235
2020-08-19,0.7234
2020-08-20,0.7178
2020-08-21,0.7156
2020-08-24,0.7174
2020-08-25,0.7180
2020-08-26,0.7222
2020-08-27,0.7260
2020-08-28,0.7352
2020-08-31,0.7388
2020-09-01,0.7375
2020-09-02,0.7319
2020-09-03,0.7272
2020-09-04,0.7264
2020-09-07,
2020-09-08,0.7230
2020-09-09,0.7275
2020-09-10,0.7287
2020-09-11,0.7277
2020-09-14,0.7299
2020-09-15,0.7296
2020-09-16,0.7336
2020-09-17,0.7289
2020-09-18,0.7311
2020-09-21,0.7212
2020-09-22,0.7173
2020-09-23,0.7093
2020-09-24,0.7046
2020-09-25,0.7012
2020-09-28,0.7067
2020-09-29,0.7109
2020-09-30,0.7160
2020-10-01,0.7189
2020-10-02,0.7147
2020-10-05,0.7181
2020-10-06,0.7149
2020-10-07,0.7140
2020-10-08,0.7158
2020-10-09,0.7237
2020-10-12,
2020-10-13,0.7165
2020-10-14,0.7169
2020-10-15,0.7079
2020-10-16,0.7083
2020-10-19,0.7090
2020-10-20,0.7057
2020-10-21,0.7120
2020-10-22,0.7109
2020-10-23,0.7118
2020-10-26,0.7120
2020-10-27,0.7143
2020-10-28,0.7067
2020-10-29,0.7006
2020-10-30,0.7023
2020-11-02,0.7045
2020-11-03,0.7159
2020-11-04,0.7192
2020-11-05,0.7265
2020-11-06,0.7268
2020-11-09,0.7275
2020-11-10,0.7273
2020-11-11,
2020-11-12,0.7267
2020-11-13,0.7256
2020-11-16,0.7323
2020-11-17,0.7298
2020-11-18,0.7325
2020-11-19,0.7265
2020-11-20,0.7315
2020-11-23,0.7279
2020-11-24,0.7351
2020-11-25,0.7360
2020-11-26,
2020-11-27,
2020-11-30,0.7351
2020-12-01,0.7355
2020-12-02,0.7395
2020-12-03,0.7444
2020-12-04,0.7438
2020-12-07,0.7449
2020-12-08,0.7414
2020-12-09,0.7451
2020-12-10,0.7520
2020-12-11,0.7532
2020-12-14,0.7537
2020-12-15,0.7555
2020-12-16,0.7565
2020-12-17,0.7620
2020-12-18,0.7615
2020-12-21,0.7575
2020-12-22,0.7531
2020-12-23,0.7587
2020-12-24,
2020-12-25,
2020-12-28,0.7568
2020-12-29,0.7623
2020-12-30,0.7682
2020-12-31,0.7709
2021-01-01,
2021-01-04,0.7657
2021-01-05,0.7752
2021-01-06,0.7787
2021-01-07,0.7755
2021-01-08,0.7778
2021-01-11,0.7714
2021-01-12,0.7732
2021-01-13,0.7740
2021-01-14,0.7790
2021-01-15,0.7723
2021-01-18,
2021-01-19,0.7703
2021-01-20,
2021-01-21,0.7754
2021-01-22,0.7728
2021-01-25,0.7703
2021-01-26,0.7737
2021-01-27,0.7680
2021-01-28,0.7674
2021-01-29,0.7661
2021-02-01,0.7625
2021-02-02,0.7586
2021-02-03,0.7622
2021-02-04,0.7599
2021-02-05,0.7656
2021-02-08,0.7702
2021-02-09,0.7724
2021-02-10,0.7735
2021-02-11,0.7756
2021-02-12,0.7762
2021-02-15,
2021-02-16,0.7759
2021-02-17,0.7740
2021-02-18,0.7750
2021-02-19,0.7873
2021-02-22,0.7916
2021-02-23,0.7902
2021-02-24,0.7935
2021-02-25,0.7953
2021-02-26,0.7720
2021-03-01,0.7776
2021-03-02,0.7822
2021-03-03,0.7808
2021-03-04,0.7807
2021-03-05,0.7665
2021-03-08,0.7653
2021-03-09,0.7699
2021-03-10,0.7721
2021-03-11,0.7773
2021-03-12,0.7772
2021-03-15,0.7729
2021-03-16,0.7748
2021-03-17,0.7709
2021-03-18,0.7795
2021-03-19,0.7746
2021-03-22,0.7750
2021-03-23,0.7682
2021-03-24,0.7622
2021-03-25,0.7570
2021-03-26,0.7629
2021-03-29,0.7643
2021-03-30,0.7607
2021-03-31,0.7613
2021-04-01,0.7604
2021-04-02,0.7607
2021-04-05,0.7657
2021-04-06,0.7660
2021-04-07,0.7627
2021-04-08,0.7640
2021-04-09,0.7631
2021-04-12,0.7620
2021-04-13,0.7629
2021-04-14,0.7731
2021-04-15,0.7746
2021-04-16,0.7734
2021-04-19,0.7759
2021-04-20,0.7742
2021-04-21,0.7755
2021-04-22,0.7725
2021-04-23,0.7739
2021-04-26,0.7802
2021-04-27,0.7775
2021-04-28,0.7768
2021-04-29,0.7759
2021-04-30,0.7716
2021-05-03,0.7758
2021-05-04,0.7688
2021-05-05,0.7750
2021-05-06,0.7768
2021-05-07,0.7861
2021-05-10,0.7876
2021-05-11,0.7843
2021-05-12,0.7734
2021-05-13,0.7723
2021-05-14,0.7776
2021-05-17,0.7765
2021-05-18,0.7782
2021-05-19,0.7753
2021-05-20,0.7780
2021-05-21,0.7731
2021-05-24,0.7741
2021-05-25,0.7741
2021-05-26,0.7743
2021-05-27,0.7736
2021-05-28,0.7706
2021-05-31,
2021-06-01,0.7765
2021-06-02,0.7752
2021-06-03,0.7652
2021-06-04,0.7742
2021-06-07,0.7765
2021-06-08,0.7741
2021-06-09,0.7731
2021-06-10,0.7752
2021-06-11,0.7696
2021-06-14,0.7718
2021-06-15,0.7676
2021-06-16,0.7712
2021-06-17,0.7555
2021-06-18,0.7499
2021-06-21,0.7528
2021-06-22,0.7528
2021-06-23,0.7589
2021-06-24,0.7573
2021-06-25,0.7595
2021-06-28,0.7574
2021-06-29,0.7517
2021-06-30,0.7496
2021-07-01,0.7472
2021-07-02,0.7499
2021-07-05,
2021-07-06,0.7496
2021-07-07,0.7485
2021-07-08,0.7437
2021-07-09,0.7480
2021-07-12,0.7490
2021-07-13,0.7471
2021-07-14,0.7469
2021-07-15,0.7436
2021-07-16,0.7409
2021-07-19,0.7343
2021-07-20,0.7325
2021-07-21,0.7357
2021-07-22,0.7365
2021-07-23,0.7364
2021-07-26,0.7386
2021-07-27,0.7368
2021-07-28,0.7349
2021-07-29,0.7400
2021-07-30,0.7351
2021-08-02,0.7364
2021-08-03,0.7385
2021-08-04,0.7378
2021-08-05,0.7409
2021-08-06,0.7357
2021-08-09,0.7340
2021-08-10,0.7346
2021-08-11,0.7374
2021-08-12,0.7345
2021-08-13,0.7377
2021-08-16,0.7339
2021-08-17,0.7254
2021-08-18,0.7236
2021-08-19,0.7170
2021-08-20,0.7133
2021-08-23,0.7208
2021-08-24,0.7254
2021-08-25,0.7266
2021-08-26,0.7248
2021-08-27,0.7309
2021-08-30,0.7295
2021-08-31,0.7307
2021-09-01,0.7369
2021-09-02,0.7401
2021-09-03,0.7442
2021-09-06,
2021-09-07,0.7394
2021-09-08,0.7368
2021-09-09,0.7380
2021-09-10,0.7366
2021-09-13,0.7370
2021-09-14,0.7335
2021-09-15,0.7324
2021-09-16,0.7288
2021-09-17,0.7276
2021-09-20,0.7248
2021-09-21,0.7240
2021-09-22,0.7264
2021-09-23,0.7297
2021-09-24,0.7258
2021-09-27,0.7284
2021-09-28,0.7237
2021-09-29,0.7190
2021-09-30,0.7228
2021-10-01,0.7271
2021-10-04,0.7284
2021-10-05,0.7295
2021-10-06,0.7258
2021-10-07,0.7321
2021-10-08,0.7308
2021-10-11,
2021-10-12,0.7366
2021-10-13,0.7371
2021-10-14,0.7419
2021-10-15,0.7416
2021-10-18,0.7417
2021-10-19,0.7481
2021-10-20,0.7512
2021-10-21,0.7492
2021-10-22,0.7463
2021-10-25,0.7494
2021-10-26,0.7497
2021-10-27,0.7515
2021-10-28,0.7547
2021-10-29,0.7510
2021-11-01,0.7534
2021-11-02,0.7429
2021-11-03,0.7430
2021-11-04,0.7402
2021-11-05,0.7408
2021-11-08,0.7429
2021-11-09,0.7369
2021-11-10,0.7360
2021-11-11,
2021-11-12,0.7322
2021-11-15,0.7361
2021-11-16,0.7309
2021-11-17,0.7273
2021-11-18,0.7270
2021-11-19,0.7257
2021-11-22,0.7235
2021-11-23,0.7222
2021-11-24,0.7197
2021-11-25,
2021-11-26,0.7124
2021-11-29,0.7119
2021-11-30,0.7088
2021-12-01,0.7132
2021-12-02,0.7097
2021-12-03,0.7011
2021-12-06,0.7044
2021-12-07,0.7113
2021-12-08,0.7167
2021-12-09,0.7146
2021-12-10,0.7177
2021-12-13,0.7123
2021-12-14,0.7103
2021-12-15,0.7125
2021-12-16,0.7191
2021-12-17,0.7148
2021-12-20,0.7117
2021-12-21,0.7140
2021-12-22,0.7215
2021-12-23,0.7240
2021-12-24,
2021-12-27,0.7238
2021-12-28,0.7233
2021-12-29,0.7241
2021-12-30,0.7260
2021-12-31,
2022-01-03,0.7195
2022-01-04,0.7241
2022-01-05,0.7260
2022-01-06,0.7168
2022-01-07,0.7186
2022-01-10,0.7170
2022-01-11,0.7198
2022-01-12,0.7277
2022-01-13,0.7299
2022-01-14,0.7222
2022-01-17,
2022-01-18,0.7188
2022-01-19,0.7226
2022-01-20,0.7266
2022-01-21,0.7199
2022-01-24,0.7101
2022-01-25,0.7138
2022-01-26,0.7167
2022-01-27,0.7044
2022-01-28,0.6998
2022-01-31,0.7064
2022-02-01,0.7110
2022-02-02,0.7125
2022-02-03,0.7143
2022-02-04,0.7067
2022-02-07,0.7111
2022-02-08,0.7133
2022-02-09,0.7183
2022-02-10,0.7245
2022-02-11,0.7177
2022-02-14,0.7127
2022-02-15,0.7152
2022-02-16,0.7183
2022-02-17,0.7195
2022-02-18,0.7174
2022-02-21,
2022-02-22,0.7226
2022-02-23,0.7245
2022-02-24,0.7133
2022-02-25,0.7218
2022-02-28,0.7261
2022-03-01,0.7248
2022-03-02,0.7282
2022-03-03,0.7315
2022-03-04,0.7362
2022-03-07,0.7321
2022-03-08,0.7262
2022-03-09,0.7323
2022-03-10,0.7361
2022-03-11,0.7308
2022-03-14,0.7228
2022-03-15,0.7196
2022-03-16,0.7251
2022-03-17,0.7388
2022-03-18,0.7402
2022-03-21,0.7419
2022-03-22,0.7438
2022-03-23,0.7498
2022-03-24,0.7505
2022-03-25,0.7501
2022-03-28,0.7483
2022-03-29,0.7502
2022-03-30,0.7508
2022-03-31,0.7499
2022-04-01,0.7493
2022-04-04,0.7549
2022-04-05,0.7598
2022-04-06,0.7542
2022-04-07,0.7472
2022-04-08,0.7461
2022-04-11,0.7420
2022-04-12,0.7480
2022-04-13,0.7430
2022-04-14,0.7404
2022-04-15,0.7401
2022-04-18,0.7353
2022-04-19,0.7370
2022-04-20,0.7452
2022-04-21,0.7376
2022-04-22,0.7257
2022-04-25,0.7147
2022-04-26,0.7145
2022-04-27,0.7124
2022-04-28,0.7077
2022-04-29,0.7101
2022-05-02,0.7058
2022-05-03,0.7099
2022-05-04,0.7145
2022-05-05,0.7089
2022-05-06,0.7091
2022-05-09,0.6989
2022-05-10,0.6925
2022-05-11,0.6994
2022-05-12,0.6852
2022-05-13,0.6918
2022-05-16,0.6943
2022-05-17,0.7013
2022-05-18,0.6998
2022-05-19,0.7057
2022-05-20,0.7032
2022-05-23,0.7099
2022-05-24,0.7081
2022-05-25,0.7066
2022-05-26,0.7078
2022-05-27,0.7155
2022-05-30,
2022-05-31,0.7188
2022-06-01,0.7164
2022-06-02,0.7251
2022-06-03,0.7209
2022-06-06,0.7207
2022-06-07,0.7212
2022-06-08,0.7218
2022-06-09,0.7120
2022-06-10,0.7054
2022-06-13,0.6946
2022-06-14,0.6885
2022-06-15,0.6946
2022-06-16,0.6998
2022-06-17,0.6923
2022-06-20,
2022-06-21,0.6975
2022-06-22,0.6934
2022-06-23,0.6893
2022-06-24,0.6946
2022-06-27,0.6942
2022-06-28,0.6916
2022-06-29,0.6887
2022-06-30,0.6905
2022-07-01,0.6789
2022-07-04,
2022-07-05,0.6774
2022-07-06,0.6774
2022-07-07,0.6827
2022-07-08,0.6858
2022-07-11,0.6750
2022-07-12,0.6772
2022-07-13,0.6786
2022-07-14,0.6744
2022-07-15,0.6793
2022-07-18,0.6838
2022-07-19,0.6904
2022-07-20,0.6897
2022-07-21,0.6896
2022-07-22,0.6948
2022-07-25,0.6954
2022-07-26,0.6939
2022-07-27,0.6921
2022-07-28,0.6971
2022-07-29,0.6985
2022-08-01,0.7035
2022-08-02,0.6952
2022-08-03,0.6930
2022-08-04,0.6966
2022-08-05,0.6901
2022-08-08,0.6991
2022-08-09,0.6973
2022-08-10,0.7099
2022-08-11,0.7119
2022-08-12,0.7106
2022-08-15,0.7046
2022-08-16,0.7011
2022-08-17,0.6914
2022-08-18,0.6930
2022-08-19,0.6870
2022-08-22,0.6871
2022-08-23,0.6943
2022-08-24,0.6913
2022-08-25,0.6961
2022-08-26,0.6921
2022-08-29,0.6909
2022-08-30,0.6875
2022-08-31,0.6866
2022-09-01,0.6780
2022-09-02,0.6845
2022-09-05,
2022-09-06,0.6750
2022-09-07,0.6731
2022-09-08,0.6740
2022-09-09,0.6846
2022-09-12,0.6887
2022-09-13,0.6763
2022-09-14,0.6752
2022-09-15,0.6708
2022-09-16,0.6703
2022-09-19,0.6694
2022-09-20,0.6704
2022-09-21,0.6661
2022-09-22,0.6636
2022-09-23,0.6543
2022-09-26,0.6466
2022-09-27,0.6445
2022-09-28,0.6512
2022-09-29,0.6490
2022-09-30,0.6437
2022-10-03,0.6501
2022-10-04,0.6493
2022-10-05,0.6466
2022-10-06,0.6411
2022-10-07,0.6393
2022-10-10,
2022-10-11,0.6329
2022-10-12,0.6273
2022-10-13,0.6285
2022-10-14,0.6219
2022-10-17,0.6309
2022-10-18,0.6281
2022-10-19,0.6271
2022-10-20,0.6336
2022-10-21,0.6368
2022-10-24,0.6310
2022-10-25,0.6395
2022-10-26,0.6499
2022-10-27,0.6477
2022-10-28,0.6396
2022-10-31,0.6394
2022-11-01,0.6392
2022-11-02,0.6412
2022-11-03,0.6294
2022-11-04,0.6435
2022-11-07,0.6463
2022-11-08,0.6545
2022-11-09,0.6448
2022-11-10,0.6590
2022-11-11,
2022-11-14,0.6695
2022-11-15,0.6779
2022-11-16,0.6733
2022-11-17,0.6666
2022-11-18,0.6681
2022-11-21,0.6590
2022-11-22,0.6635
2022-11-23,0.6707
2022-11-24,
2022-11-25,0.6750
2022-11-28,0.6694
2022-11-29,0.6691
2022-11-30,0.6717
2022-12-01,0.6804
2022-12-02,0.6801
2022-12-05,0.6713
2022-12-06,0.6698
2022-12-07,0.6722
2022-12-08,0.6769
2022-12-09,0.6809
2022-12-12,0.6741
2022-12-13,0.6869
2022-12-14,0.6861
2022-12-15,0.6700
2022-12-16,0.6691
2022-12-19,0.6711
2022-12-20,0.6665
2022-12-21,0.6696
2022-12-22,0.6671
2022-12-23,0.6710
2022-12-26,
2022-12-27,0.6742
2022-12-28,0.6752
2022-12-29,0.6779
2022-12-30,0.6805
2023-01-02,
2023-01-03,0.6730
2023-01-04,0.6860
2023-01-05,0.6744
2023-01-06,0.6864
2023-01-09,0.6948
2023-01-10,0.6883
2023-01-11,0.6899
2023-01-12,0.6946
2023-01-13,0.6950
2023-01-16,
2023-01-17,0.6986
2023-01-18,0.6988
2023-01-19,0.6887
2023-01-20,0.6953
2023-01-23,0.7024
2023-01-24,0.7042
2023-01-25,0.7083
2023-01-26,0.7094
2023-01-27,0.7102
2023-01-30,0.7076
2023-01-31,0.7050
2023-02-01,0.7067
2023-02-02,0.7084
2023-02-03,0.6946
2023-02-06,0.6869
2023-02-07,0.6925
2023-02-08,0.6941
2023-02-09,0.6964
2023-02-10,0.6919
2023-02-13,0.6964
2023-02-14,0.6962
2023-02-15,0.6893
2023-02-16,0.6889
2023-02-17,0.6865
2023-02-20,
2023-02-21,0.6865
2023-02-22,0.6819
2023-02-23,0.6787
2023-02-24,0.6735
2023-02-27,0.6730
2023-02-28,0.6744
2023-03-01,0.6768
2023-03-02,0.6720
2023-03-03,0.6759
2023-03-06,0.6738
2023-03-07,0.6600
2023-03-08,0.6602
2023-03-09,0.6611
2023-03-10,0.6610
2023-03-13,0.6686
2023-03-14,0.6662
2023-03-15,0.6611
2023-03-16,0.6652
2023-03-17,0.6683
2023-03-20,0.6711
2023-03-21,0.6652
2023-03-22,0.6686
2023-03-23,0.6719
2023-03-24,0.6643
2023-03-27,0.6642
2023-03-28,0.6709
2023-03-29,0.6680
2023-03-30,0.6701
2023-03-31,0.6704
2023-04-03,0.6784
2023-04-04,0.6742
2023-04-05,0.6728
2023-04-06,0.6674
2023-04-07,0.6668
2023-04-10,0.6625
2023-04-11,0.6649
2023-04-12,0.6688
2023-04-13,0.6779
2023-04-14,0.6702
2023-04-17,0.6692
2023-04-18,0.6719
2023-04-19,0.6717
2023-04-20,0.6754
2023-04-21,0.6691
2023-04-24,0.6681
2023-04-25,0.6628
2023-04-26,0.6616
2023-04-27,0.6614
2023-04-28,0.6617
2023-05-01,0.6636
2023-05-02,0.6670
2023-05-03,0.6675
2023-05-04,0.6676
2023-05-05,0.6747
2023-05-08,0.6792
2023-05-09,0.6752
2023-05-10,0.6764
2023-05-11,0.6694
2023-05-12,0.6649
2023-05-15,0.6698
2023-05-16,0.6663
2023-05-17,0.6651
2023-05-18,0.6618
2023-05-19,0.6661
2023-05-22,0.6644
2023-05-23,0.6622
2023-05-24,0.6541
2023-05-25,0.6506
2023-05-26,0.6511
2023-05-29,
2023-05-30,0.6513
2023-05-31,0.6473
2023-06-01,0.6577
2023-06-02,0.6616
2023-06-05,0.6626
2023-06-06,0.6674
2023-06-07,0.6661
2023-06-08,0.6707
2023-06-09,0.6740
2023-06-12,0.6747
2023-06-13,0.6776
2023-06-14,0.6832
2023-06-15,0.6871
2023-06-16,0.6865
2023-06-19,
2023-06-20,0.6770
2023-06-21,0.6781
2023-06-22,0.6753
2023-06-23,0.6687
2023-06-26,0.6683
2023-06-27,0.6683
2023-06-28,0.6620
2023-06-29,0.6633
2023-06-30,0.6663
2023-07-03,0.6678
2023-07-04,
2023-07-05,0.6663
2023-07-06,0.6619
2023-07-07,0.6686
2023-07-10,0.6669
2023-07-11,0.6664
2023-07-12,0.6782
2023-07-13,0.6873
2023-07-14,0.6843
2023-07-17,0.6821
2023-07-18,0.6817
2023-07-19,0.6763
2023-07-20,0.6778
2023-07-21,0.6737
2023-07-24,0.6750
2023-07-25,0.6791
2023-07-26,0.6756
2023-07-27,0.6740
2023-07-28,0.6670
2023-07-31,0.6730
2023-08-01,0.6611
2023-08-02,0.6542
2023-08-03,0.6554
2023-08-04,0.6605
2023-08-07,0.6564
2023-08-08,0.6514
2023-08-09,0.6525
2023-08-10,0.6557
2023-08-11,0.6493
2023-08-14,0.6496
2023-08-15,0.6484
2023-08-16,0.6440
2023-08-17,0.6417
2023-08-18,0.6413
2023-08-21,0.6393
2023-08-22,0.6425
2023-08-23,0.6469
2023-08-24,0.6426
2023-08-25,0.6401
2023-08-28,0.6426
2023-08-29,0.6459
2023-08-30,0.6495
2023-08-31,0.6468
2023-09-01,0.6449
2023-09-04,
2023-09-05,0.6382
2023-09-06,0.6382
2023-09-07,0.6380
2023-09-08,0.6386
2023-09-11,0.6435
2023-09-12,0.6423
2023-09-13,0.6425
2023-09-14,0.6445
2023-09-15,0.6442
2023-09-18,0.6442
2023-09-19,0.6458
2023-09-20,0.6499
2023-09-21,0.6422
2023-09-22,0.6453
2023-09-25,0.6420
2023-09-26,0.6405
2023-09-27,0.6368
2023-09-28,0.6427
2023-09-29,0.6451
2023-10-02,0.6375
2023-10-03,0.6293
2023-10-04,0.6337
2023-10-05,0.6350
2023-10-06,0.6394
2023-10-09,
2023-10-10,0.6430
2023-10-11,0.6407
2023-10-12,0.6334
2023-10-13,0.6290
2023-10-16,0.6339
2023-10-17,0.6377
2023-10-18,0.6336
2023-10-19,0.6325
2023-10-20,0.6319
2023-10-23,0.6337
2023-10-24,0.6349
2023-10-25,0.6334
2023-10-26,0.6312
2023-10-27,0.6352
2023-10-30,0.6374
2023-10-31,0.6332
2023-11-01,0.6363
2023-11-02,0.6422
2023-11-03,0.6507
2023-11-06,0.6503
2023-11-07,0.6424
2023-11-08,0.6421
2023-11-09,0.6420
2023-11-10,
2023-11-13,0.6387
2023-11-14,0.6491
2023-11-15,0.6518
2023-11-16,0.6464
2023-11-17,0.6494
2023-11-20,0.6557
2023-11-21,0.6568
2023-11-22,0.6535
2023-11-23,
2023-11-24,0.6584
2023-11-27,0.6597
2023-11-28,0.6666
2023-11-29,0.6618
2023-11-30,0.6614
2023-12-01,0.6660
2023-12-04,0.6620
2023-12-05,0.6551
2023-12-06,0.6569
2023-12-07,0.6601
2023-12-08,0.6569
2023-12-11,0.6563
2023-12-12,0.6561
2023-12-13,0.6583
2023-12-14,0.6713
2023-12-15,0.6715
2023-12-18,0.6697
2023-12-19,0.6765
2023-12-20,0.6764
2023-12-21,0.6790
2023-12-22,0.6803
2023-12-25,
2023-12-26,0.6816
2023-12-27,0.6844
2023-12-28,0.6844
2023-12-29,0.6828
2024-01-01,
2024-01-02,0.6771
2024-01-03,0.6720
2024-01-04,0.6710
2024-01-05,0.6722
2024-01-08,0.6719
2024-01-09,0.6692
2024-01-10,0.6692
2024-01-11,0.6653
2024-01-12,0.6692
2024-01-15,
2024-01-16,0.6597
2024-01-17,0.6539
2024-01-18,0.6564
2024-01-19,0.6581
2024-01-22,0.6586
